"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GB48566",117.87604012684,0.351577720204509,0.58776915666627,0.598156123398172,0.549735764905225,0.745676610809102
"GB49812",206.520849218455,-0.30791591152402,0.515077621752676,-0.597804871576951,0.549970139744736,0.745676610809102
"GB43127",29.8538963835276,-0.514885695043826,0.860807311284049,-0.598142799549159,0.549744654423373,0.745676610809102
"GB49113",18.7239650448304,-0.642435570404395,1.07440007030796,-0.597948183510686,0.549874508070555,0.745676610809102
"GB55883",72.630743390929,-0.465558111170091,0.779076049794854,-0.597577234331208,0.550122058319209,0.745676610809102
"GB52646",12.1843624022293,-0.74935052542228,1.25406902076983,-0.597535313456895,0.550150037362991,0.745676610809102
"GB40212",160.913963092914,0.572574858733517,0.958031118874659,0.597657891745819,0.550068227507728,0.745676610809102
"GB53368",56.5923847691434,-1.74934363357558,2.92692754418208,-0.597672339738233,0.550058585182134,0.745676610809102
"GB50522",27.4906565202124,-0.749351243681935,1.25407687370046,-0.597532144477547,0.550152152447846,0.745676610809102
"GB50080",10.7725039204902,0.794968958665599,1.32928416109184,0.598042903040859,0.549811306476503,0.745676610809102
"GB45230",17.9787099714682,0.619882455720599,1.03798553950073,0.597197583329306,0.550375472492816,0.745886480825153
"GB49663",2.73894755637858,-1.74934359915643,2.93241058079442,-0.596554797139803,0.550804658407136,0.746289701319689
"GB50577",4.40640651175756,1.42056909994422,2.38132067837393,0.596546745192776,0.550810035705929,0.746289701319689
"GB46091",167.880313425386,-0.343191703129645,0.575401649283882,-0.596438511354225,0.550882319573866,0.746294804079421
"GB48258",3.95372519978638,-1.33431028297345,2.23830396524229,-0.596125594956456,0.551091326743606,0.746485105197284
"GB47480",10.0201095773287,0.835610737108511,1.40373781704682,0.595275504414684,0.551659327027779,0.746651763228311
"GB55594",4.48456931178418,-1.16438634761146,1.95429707584312,-0.595808263750852,0.551303322529217,0.746651763228311
"GB41364",28.0354985446287,0.517435245398539,0.869067973365834,0.595390995015674,0.551582143430974,0.746651763228311
"GB55803",13.67744662487,0.774209951748695,1.30069610218762,0.595227394351812,0.551691481060129,0.746651763228311
"GB48727",4.3924810379402,1.6933264806132,2.84485918157152,0.595223303698916,0.551694215062564,0.746651763228311
"GB53412",806.308715891035,0.341527059358415,0.573657085662077,0.595350546335964,0.551609175109931,0.746651763228311
"GB54683",26.695867844426,0.548329190169992,0.920627744452184,0.595603590565558,0.551440077441097,0.746651763228311
"GB46496",197.327226889255,-0.306221286465085,0.514827397973556,-0.594803787969368,0.551974635237717,0.746938467761114
"GB41887",15.7491619349432,0.721954207027811,1.21595053523783,0.593736493472245,0.552688370658543,0.747811395430168
"GB44483",417.988497949144,-0.258421835817162,0.435610529418315,-0.593240563221099,0.553020169742932,0.748167393968453
"GB49534",436.176338881603,-0.282783319514287,0.4769870363909,-0.592853260025584,0.553279360462796,0.748425086209734
"GB52640",40.5752095385519,-0.445570244205807,0.751908112085622,-0.592586031516399,0.553458229604795,0.748483640546606
"GB55080",12.6700011234439,-0.749350435683969,1.26454877428777,-0.592583260464606,0.553460084554018,0.748483640546606
"GB42614",63.9546201316786,-0.39089707264673,0.660043275548928,-0.592229459987511,0.553696944524901,0.748711001833051
"GB40855",12.0482027778427,-0.749350545749521,1.26609368039924,-0.591860268596577,0.553944161221751,0.748859352616025
"GB53574",116.020973925189,-0.38678096396986,0.653479093246278,-0.591879630071184,0.553931195113759,0.748859352616025
"GB45528",72.1377356615445,-0.388353377404396,0.65781551065302,-0.590368228044477,0.554943806525499,0.749574448711965
"GB50848",4.0620289405907,1.25064617260911,2.11900172179828,0.590205359317859,0.555052979540282,0.749574448711965
"GB47232",30.7434899253002,0.516542821065477,0.87491011291028,0.590395302835467,0.554925658960243,0.749574448711965
"GB52883",27.2604703856457,-0.536357143018283,0.908093285866202,-0.590641018237096,0.554760975244674,0.749574448711965
"GB53163",22.6851274141803,-0.749351066966147,1.2692106258899,-0.590407180400608,0.554917697812544,0.749574448711965
"GB53613",6.29185582353122,-1.01238408729474,1.71426736277532,-0.590563706267931,0.55481278880286,0.749574448711965
"GB50660",28.3147873259782,0.527488875747768,0.893766915012786,0.590186173696329,0.555065840601623,0.749574448711965
"GB50559",5.8542680492487,1.69333320547783,2.86592242235809,0.590851026624979,0.554620242074573,0.749574448711965
"GB40301",277.859103946453,0.306502038915934,0.519366102829707,0.590146405870526,0.555092499385853,0.749574448711965
"GB47945",31.6819180551016,-0.749351468515339,1.27016826069169,-0.589962363023673,0.555215882609591,0.749648121158258
"GB48457",75.5522461992802,-0.364687197052092,0.618324481290668,-0.589799058725377,0.555325373827161,0.749703020788973
"GB41292",59.8985135474285,-0.399766622219414,0.677925935878823,-0.589690703750964,0.555398028795288,0.749708183125329
"GB50269",42.5388646401228,-0.457584835500056,0.776685816753736,-0.589150497703942,0.555760320953236,0.750104264662039
"GB46873",21.2742649469139,-0.645013862500936,1.09531589175856,-0.588883871177426,0.555939178010803,0.75025269816549
"GB50705",49.3769179544283,-0.483456897582087,0.821343952177888,-0.588616859356114,0.556118321675698,0.750346210712892
"GB45123",33.7017633441409,0.546104428592609,0.927876342457773,0.588553025445265,0.556161153316356,0.750346210712892
"GB55769",12.2645525629231,0.765221416271085,1.30035188594579,0.588472570034004,0.556215140038183,0.750346210712892
"GB48402",57.5365161944058,-0.395714078811795,0.673673820384813,-0.587397145083888,0.556937010770926,0.751226987159991
"GB40305",903.443151686104,0.290750480481248,0.495192902239034,0.587145896410486,0.557105725265562,0.751361510598378
"GB48521",538.676191239408,-0.26781818910387,0.456343741906125,-0.586878189641008,0.557285518827361,0.751510941075599
"GB46493",38.8515314738286,-0.464897563221799,0.792959782188419,-0.586281389881805,0.557686434999394,0.751958486013047
"GB40461",1394.99073980824,-0.269358158194922,0.459717081780229,-0.585921578445263,0.557928215737794,0.752191375890092
"GB48617",27.394845469919,0.517435269094025,0.883415787781377,0.585721102396776,0.558062950767323,0.752279908385851
"GB55707",67.4127641429502,0.420573623547476,0.718909954982908,0.585015718077622,0.55853714799804,0.752639690213367
"GB52634",71.2782909523412,-0.427423035702749,0.730510510500801,-0.585101828869963,0.558479249206485,0.752639690213367
"GB50409",165.820793356813,0.296245708583974,0.506264131974397,0.585160373555667,0.558439886856894,0.752639690213367
"GB52203",7.17390318445889,1.25064100956511,2.1384548460596,0.584833957036592,0.558659369254126,0.752711262978221
"GB41306",1461.79664707418,-0.260464605713961,0.445498338760967,-0.584658983102771,0.558777038941847,0.752776686228151
"GB49330",55.9527129949572,0.40907812892622,0.700414767793479,0.584051261818681,0.559185824023493,0.753234231420218
"GB48589",304.130436878981,0.261592231050645,0.448471572457169,0.583297241377832,0.559693219277347,0.753824476860253
"GB55823",83.1147214409846,-0.349944218060723,0.600543674918058,-0.582712353283001,0.560086955767621,0.754168268292858
"GB52090",36.9522528012501,-0.486316578616035,0.834486251136666,-0.582773626232446,0.560045701588682,0.754168268292858
"GB46031",1350.34698698901,-0.293025386199447,0.503797905286428,-0.581632799828437,0.560814044794145,0.755007188484652
"GB54297",29.4469836163553,0.510515877084022,0.877961591248082,0.581478600172348,0.560917936946181,0.755007188484652
"GB50103",19.3069413559419,0.608200533260267,1.04592631264175,0.581494629123634,0.560907136992467,0.755007188484652
"GB41673",172.344188441697,-0.322817936451405,0.555438747526023,-0.581194484341013,0.561109384627993,0.755171557811455
"GB43585",9.73810075187047,-1.01238426861464,1.7422192281662,-0.581088907898373,0.561180533970026,0.755174002471155
"GB49087",382.53943412268,-0.270079423951346,0.4651183981824,-0.580668115917944,0.561464154539809,0.75546233122268
"GB53473",3.48254445816549,1.42057125363751,2.44794594492196,0.580311528767356,0.561704554274387,0.755692441348397
"GB48337",68.3615524829603,0.372639324163922,0.642607877679709,0.579886019308425,0.561991484344076,0.755985086757525
"GB42226",20.5061490373711,0.753148236315927,1.29937002217774,0.579625682801001,0.562167069698658,0.756065634381774
"GB51202",2.77362609687976,-1.74934315874432,3.01823517555893,-0.579591402588556,0.562190192146345,0.756065634381774
"GB42192",25.8120469453427,-0.501423387277078,0.865763744677632,-0.579168844109756,0.562475251046842,0.756262243476386
"GB43017",3.83472701145697,1.69332698983079,2.9232633997169,0.579259121841288,0.562414343624021,0.756262243476386
"GB42195",68.7813476879612,0.386163747736072,0.667070855512263,0.578894647465187,0.562660262048891,0.756417622097818
"GB51811",3.45935554299964,1.42057048818515,2.45804460887084,0.577927057571879,0.563313366712629,0.756725648215201
"GB45638",118.712973298043,0.319458000108218,0.552427533861166,0.578280372586394,0.563074843473905,0.756725648215201
"GB43813",4.23421978160992,1.69333221535258,2.92927328539825,0.578072460426772,0.563215199233993,0.756725648215201
"GB46282",390.219644977577,-0.297863355309023,0.515353495880802,-0.577978722740472,0.563278484476419,0.756725648215201
"GB54676",299.689796889192,0.305096611184377,0.527488234202531,0.578395102301435,0.562997399834696,0.756725648215201
"GB50534",44.8720530759455,-0.427422903409728,0.739171382045992,-0.578246011400823,0.563098038598009,0.756725648215201
"GB54338",52.1562252970823,0.409847394130723,0.709281361219364,0.577834716291054,0.563375714412143,0.756725648215201
"GB51917",19.0274371028204,-0.58707919650977,1.01684425147499,-0.577354098878152,0.563700275102302,0.757068236302623
"GB48083",13.5474295995948,0.710079847478593,1.23147002959316,0.576611554008492,0.564201892333097,0.757612834548279
"GB46149",22.5274681578355,0.550208957887839,0.954479193224595,0.576449399623918,0.56431146235605,0.757612834548279
"GB44191",119.432431358791,-0.405396688441239,0.703270385999161,-0.576444986895442,0.564314444242581,0.757612834548279
"GB41564",22.6697086121539,0.546104750023074,0.948395604491938,0.575819570901139,0.564737143712817,0.757620023318143
"GB45728",40.6245247739646,0.4582441452458,0.795611528219525,0.575964687529466,0.564639050269567,0.757620023318143
"GB41242",341.563185112147,-0.276980419795243,0.480939471831462,-0.575915340740231,0.564672405943807,0.757620023318143
"GB55943",61.5701600844504,0.372639324400536,0.646995093235223,0.575953864715105,0.564646365806624,0.757620023318143
"GB53615",93.114093373125,-0.33709065360988,0.585088963035422,-0.576135724490623,0.564523446171399,0.757620023318143
"GB40642",11.7761775127501,-0.749350403147188,1.30073196869715,-0.576099012848712,0.564548258656529,0.757620023318143
"GB50793",4.63473392891164,1.69332743469274,2.94212426492082,0.575545858100698,0.564922185695819,0.75777493184715
"GB49651",35.8034044837977,-0.463948723236922,0.806575668968592,-0.575207932852966,0.565150678351577,0.757988078882573
"GB51561",94.5241133730982,-0.337225161303585,0.586996769014001,-0.574492363680355,0.565634666567046,0.758450423273208
"GB50029",116.873920439297,-0.344367240341799,0.599336118450285,-0.574581156951189,0.565574598806293,0.758450423273208
"GB52538",47.3578846906951,0.439682613802436,0.765820744659545,0.574132545858238,0.56587811109361,0.758683454706006
"GB44081",114.298050464747,0.334965099963253,0.583636379887079,0.573927725389671,0.566016710413566,0.758707725539443
"GB42753",205.58929852869,0.351932139506128,0.61322911629385,0.57389991791826,0.566035528620411,0.758707725539443
"GB44450",10.7856015497733,0.835610107734893,1.45685730611195,0.573570317579668,0.566258602603008,0.758913338200069
"GB52084",58.9928810043234,0.391130073713733,0.682450302584776,0.573126090254968,0.566559323019532,0.759222951073911
"GB48519",20.722095464397,0.572576963218409,0.999242752973136,0.573010873999106,0.566637331360199,0.759234077152822
"GB43091",75.1306705098228,-0.415927335543768,0.726954758821096,-0.572150234243295,0.567220199156374,0.759921575548736
"GB44351",63.6239674602452,-0.364687167443051,0.637807281207515,-0.57178269704387,0.567469201015078,0.760161669838425
"GB47688",207.571713577513,-0.30664116237674,0.536937887628595,-0.571092428830142,0.567936990523975,0.760504969713673
"GB54957",93.77098328798,-0.327887310165639,0.574021807231859,-0.571210546419535,0.567856930049134,0.760504969713673
"GB42317",102.18257067437,0.309542534900652,0.541948905420104,0.571165532036094,0.567887440303321,0.760504969713673
