"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GB53750",30.8230997319075,0.678971528652178,0.721510114022737,0.94104228818999,0.346683188590036,0.541207614678676
"GB54384",56.9332560874308,0.553700110846696,0.588435978825593,0.94096916363234,0.346720661827686,0.541207614678676
"GB41356",93.5553489271193,0.526531352065312,0.559682232841812,0.94076838814737,0.346823564016512,0.541225402670195
"GB55066",4.02741435335322,-2.08563213731755,2.21699223186474,-0.940748509327567,0.346833753439816,0.541225402670195
"GB50937",10.5917231906706,1.41159820318489,1.50102761269346,0.940421209608466,0.34700154710333,0.541407866808538
"GB53144",5.55623851052622,1.99735071276376,2.12453783342037,0.940134217119662,0.347148719343372,0.541558107678565
"GB53454",13.7796877166452,-1.04689603109609,1.11399197181162,-0.939769816647415,0.347335644295546,0.541770310357824
"GB47665",25.2445566232198,0.714076251607919,0.760453438654661,0.93901377166656,0.347723673670727,0.542216639693996
"GB45095",99.3373873690445,-0.47603962727185,0.50695046611202,-0.939025918888614,0.347717437102805,0.542216639693996
"GB40521",85.6294725529244,-0.531169485349634,0.566214839262504,-0.938105907011345,0.348189986476806,0.542864247262212
"GB43844",41.373203601748,-0.597787492627178,0.637364175507764,-0.937905699125533,0.348292874110697,0.542945130643565
"GB46027",64.9468723945511,-0.524290608108676,0.559149991312437,-0.937656471885228,0.348420979983951,0.543065296668498
"GB44786",70.2523303748816,0.499649611004754,0.533253581526404,0.936983132067372,0.348767234663251,0.543445827222316
"GB49101",60.9113404981328,0.571134730273925,0.609513552334462,0.937033685447116,0.348741230775104,0.543445827222316
"GB46243",269.302365928917,-0.436360985010948,0.46576423898626,-0.936870949905239,0.348824943857405,0.543456191805945
"GB42235",3.9180762686034,-2.08640330773813,2.228054985224,-0.936423616820376,0.349055123038309,0.543698206986635
"GB49795",10.0781662973517,-1.18492103784031,1.26557348508701,-0.936272015653715,0.349133152635008,0.543698206986635
"GB45085",5.96942933494982,1.3001074475678,1.38860120940335,0.936271291400089,0.349133525437209,0.543698206986635
"GB53339",74.6735745487055,0.473998037594811,0.506583463124984,0.93567609702622,0.349439981164333,0.544095839601105
"GB48620",22.2788947192932,0.755184511416594,0.807281570514302,0.935466061656135,0.349548165649995,0.544184682635447
"GB49330",55.9527129949572,0.547494032189884,0.585408789301937,0.935233707103605,0.3496678710103,0.54429143302627
"GB47472",46.4269740183788,-0.639574690601669,0.683977453312684,-0.935081540340314,0.349746278997757,0.544333878293921
"GB46029",4.70460038932755,-1.53926705357771,1.64927034077988,-0.933301845984723,0.350664142316218,0.545602854964746
"GB44705",55.5397227133057,-0.527193992559231,0.564837519520567,-0.933355123092233,0.350636642911616,0.545602854964746
"GB44426",52.8350352518728,0.598996399640139,0.641945945353683,0.933094762846612,0.350771042918861,0.545689415496691
"GB43131",57.5354701819649,-0.540153718875552,0.57913873501276,-0.932684495475252,0.350982892434085,0.545939194369195
"GB44513",93.9297321281805,-1.33048917691273,1.42880543933002,-0.931189887922463,0.351755347712711,0.547060771632685
"GB54420",14.683154059346,0.997983971190989,1.07188917666948,0.931051449079722,0.351826951248626,0.547092194169522
"GB43537",25.3747950039628,0.695891256847163,0.747624848214213,0.930802739514849,0.351955612350364,0.547212319289698
"GB52973",459.374350516667,0.335131583153623,0.360175189850517,0.930468262660492,0.352128689095773,0.547321519675147
"GB48469",113.500095142756,0.464891291519118,0.499629288168926,0.930472457335082,0.352126518206541,0.547321519675147
"GB51542",354.906610279033,0.366652763292101,0.394123669991374,0.930298764598749,0.352216417295699,0.547377945057004
"GB51253",35.701499540843,-0.63477119280884,0.682558813078232,-0.929987541946931,0.352377534823062,0.54754839133674
"GB45650",20.9982312372453,0.823980272132048,0.886207298746127,0.929782764481715,0.352483571951601,0.547633212648203
"GB49003",8.34980387968892,-1.26015732285457,1.35622061116307,-0.929168390807658,0.352801825871116,0.54764804354268
"GB48643",292.428889578642,0.366055763074302,0.393888472849621,0.929338602945242,0.352713635468456,0.54764804354268
"GB45648",69.1049347164127,-0.543634131134858,0.585068076234562,-0.929180984602051,0.352795300289855,0.54764804354268
"GB44307",317.898677706569,0.374210575824685,0.402656735849758,0.929353820531424,0.352705751603964,0.54764804354268
"GB49348",70.145158222201,-0.522157976548793,0.561709647426248,-0.929586983135006,0.352584969622691,0.54764804354268
"GB51334",792.315134989189,-0.399062080962202,0.429363952767596,-0.929426139269321,0.352668286533514,0.54764804354268
"GB49264",99.643929206232,0.457344139652225,0.492566284116709,0.928492579374071,0.353152115282497,0.548111856965135
"GB48103",107.503312476434,-0.44700259378844,0.481840670089578,-0.927697933230373,0.353564280859532,0.548671556417678
"GB54811",191.684414077659,-0.457844138589762,0.493585480998363,-0.927588343286947,0.353621146617372,0.548679808250044
"GB46515",9.49229598064048,1.07952373576244,1.16420149429387,0.927265375498605,0.353788766858086,0.548823356751891
"GB54534",26.2452774298872,0.695146059918834,0.749796457320336,0.927113022650421,0.353867855394737,0.548823356751891
"GB52079",214.735606827066,0.388042696691924,0.418549933456187,0.927112073552732,0.353868348119901,0.548823356751891
"GB50689",9.70333856944921,1.09112617907986,1.1771822721106,0.926896543492411,0.353980252028482,0.548916929281929
"GB52847",73.0151923930482,0.512011763434074,0.552520973795553,0.926682945475896,0.354091174871638,0.549008953435355
"GB50600",96.7203979421055,0.463102194911545,0.499878935360072,0.926428705338351,0.354223232055779,0.549133714244351
"GB52500",90.1891248915408,-0.473247538965893,0.511007277642696,-0.926107238920372,0.354390252387641,0.549312632359699
"GB41177",145.109236490507,0.460478572071631,0.497354723829636,0.925855430759643,0.354521115974819,0.549435462789162
"GB51518",95.4193062408389,0.442804437008182,0.478458605199195,0.925481185198521,0.354715666111274,0.549656944255118
"GB55091",51.7026613607707,0.538511560450324,0.581987767845098,0.925297042658212,0.354811416651909,0.549725286585578
"GB55716",13.65032486984,0.888997571744978,0.961485937377433,0.924607981443623,0.355169859842158,0.550120487217685
"GB51042",199.000006219139,-0.399555938043882,0.432134152138579,-0.924610878511983,0.355168352336107,0.550120487217685
"GB42246",224.548706917483,0.383806776827186,0.415270252958893,0.924233734760622,0.355364635192567,0.550292574381361
"GB48923",110.156265442862,-0.470544931418358,0.509314083700619,-0.92387967754481,0.355548965035086,0.550292574381361
"GB55573",23.4599820705986,0.752015636720647,0.813862827777464,0.924007843894637,0.355482231897898,0.550292574381361
"GB43180",328.715372524802,-0.386082569651486,0.417852364074865,-0.923968853224709,0.355502532566024,0.550292574381361
"GB46884",26.8073915741037,-0.68142625753586,0.73740574943161,-0.924085902586332,0.355441592485815,0.550292574381361
"GB43554",119.818654727219,-0.495424541389115,0.536290613899185,-0.923798643028736,0.355591161837186,0.550292574381361
"GB40603",412.460020860867,-0.337753598112209,0.365832381538604,-0.923246861559104,0.355878572935174,0.550657294711731
"GB42692",555.223400325902,-0.326595954591322,0.35392385262655,-0.922785938748063,0.356118769978285,0.550948864483847
"GB43201",59.9385074129617,-0.579112998973976,0.627639267978166,-0.9226844598801,0.3561716665803,0.55095062041574
"GB50280",26.8858543882752,-0.800859868894956,0.868701945866275,-0.92190408080223,0.356578610376042,0.551499960599039
"GB54876",9.16877426774798,-1.29031504103468,1.40017261655586,-0.921539977126954,0.356768579498667,0.551633463129548
"GB48268",107.095538016036,-0.460870899465615,0.500057677358846,-0.921635483930165,0.356718743172584,0.551633463129548
"GB48951",156.523282670683,0.410486680301126,0.445651700500823,0.921093041583419,0.357001852856902,0.551787087472056
"GB53650",162.452123336252,-0.404844624882226,0.439546056514025,-0.921051659735019,0.357023456540778,0.551787087472056
"GB43566",3.80959270701549,1.66173116804009,1.80408042774809,0.921095945879928,0.357000336679485,0.551787087472056
"GB43102",28.538476084769,-0.692721139348993,0.752425785555216,-0.920650451709112,0.357232952693179,0.552030712611237
"GB52591",167.030951063942,0.491641664834793,0.53429294813677,0.920172475697621,0.357482635305531,0.55233635798985
"GB55636",16.5326571349718,-0.880303591734589,0.956812399942957,-0.920037817013107,0.357552997437565,0.55236489183243
"GB47120",16.88599474162,-0.855251592944181,0.930133618340613,-0.919493259979115,0.357837629405462,0.552724383600601
"GB44653",210.650858325922,-0.37280574918295,0.405534016354909,-0.919295876912786,0.357940833837749,0.552803574487667
"GB49549",106.718588254449,-0.437020551053512,0.475559693600239,-0.918960452146471,0.358116258213565,0.552942129445935
"GB54338",52.1562252970823,0.546567834181042,0.594790030147417,0.918925682136226,0.358134445734712,0.552942129445935
"GB50408",22.4547619675028,0.805169314307802,0.876718477785829,0.918389807799277,0.358414824748042,0.55329476354143
"GB51196",24.5548648489905,0.727688385238047,0.792709319653854,0.917976321453873,0.358631262517704,0.553548601832721
"GB53592",419.649916433343,-0.370195086764466,0.403320500109127,-0.917868262744645,0.3586878389588,0.553555655774608
"GB47515",24.3726496869456,-0.789868564751112,0.860828739131737,-0.917567605314621,0.358845284094674,0.553718353711758
"GB50803",11.721235908111,0.997009268418889,1.08680100934097,0.917379777760302,0.358943665708714,0.553789879374338
"GB52770",14.6004332549334,0.912891467527543,0.995717394738808,0.916817836417338,0.35923810446017,0.554163823749862
"GB40561",37.7166200701144,0.613165648359011,0.669016572368439,0.916517876662299,0.359395335605037,0.554326032774963
"GB51807",148.792803582682,-0.47494269404998,0.518747867465149,-0.915555945069765,0.359899846870058,0.555023756894363
"GB47815",72.7823869956979,-0.508654514531073,0.555931164301837,-0.914959525915162,0.360212878419743,0.555426028958386
"GB50980",107.104713875053,-0.477706333117209,0.522276405959356,-0.914661906351529,0.360369148432551,0.555586502884715
"GB40743",9.91714715651847,-1.1584574491441,1.26728482931304,-0.914125555951042,0.360650875393223,0.555780342246835
"GB43390",31.9233706880781,-0.657074124599969,0.71893082390627,-0.91396015131163,0.360737784803057,0.555780342246835
"GB44475",27.4387349338496,-0.72967458471682,0.798569698766826,-0.913726861717398,0.360860385688452,0.555780342246835
"GB53091",56.4597390025207,0.561416440936442,0.614370526318238,0.91380757521176,0.360817965297716,0.555780342246835
"GB53468",8.0947817507455,-1.29182324438742,1.41349135162131,-0.91392369886499,0.360756939966399,0.555780342246835
"GB41641",5.6429740823806,1.34791596317816,1.47498774449208,0.913848923973478,0.360796234943669,0.555780342246835
"GB51280",23.6257406557171,0.873146671355637,0.955248060516755,0.914052283846874,0.360689373510429,0.555780342246835
"GB40862",38.0815258276173,-0.622670309454009,0.681663802908462,-0.913456614238947,0.361002441758768,0.555918690694491
"GB47465",121.645693601785,-0.43005432305384,0.471005095239975,-0.913056625926156,0.361212760700319,0.556007390994372
"GB46641",40.1793218914377,0.575130347996973,0.629913820475717,0.913030210327231,0.361226653062555,0.556007390994372
"GB48859",21.1443757346571,0.769938698905257,0.8433350692496,0.91296890996167,0.361258893141146,0.556007390994372
"GB44251",85.8270984828071,0.487367169480006,0.533837911739866,0.912949715189009,0.361268988737042,0.556007390994372
"GB49722",62.6055332251169,0.518380164103225,0.567963566023444,0.912699678489285,0.361400513071752,0.556049011439105
"GB45537",148.760086654975,-0.457982477529611,0.501748509107025,-0.912772971353107,0.361361956440725,0.556049011439105
"GB40810",9.91589170953902,-1.13561260828111,1.2449496045484,-0.912175564482423,0.36167630499218,0.556392916655119
"GB54336",7.56190199460969,-1.22860384180299,1.34706468970827,-0.912060015520903,0.361737125289164,0.55640606381183
"GB50258",5.26525816315689,1.37438865296218,1.50707827135751,0.911955721930878,0.361792026717982,0.556410104375986
"GB50515",213.447585042383,-0.399221979595205,0.437873567615548,-0.911728885050491,0.361911454472559,0.556513366282277
"GB52151",49.929342538792,0.53122631249832,0.582859789605531,0.911413554292095,0.362077514563584,0.556607895005024
"GB47636",74.5231503384793,0.466577537101354,0.511878100899091,0.911501266183943,0.362031318766163,0.556607895005024
"GB52879",43.8138087848179,-0.602582662670224,0.661669503380433,-0.910700371698655,0.362453268208233,0.557105066687139
"GB50349",12.689701748786,0.989323466848399,1.08649256284556,0.91056625758885,0.362523956017829,0.55713326420066
"GB43233",38.8275968842305,-0.623086461180082,0.684559770019244,-0.910200231548175,0.362716922074382,0.557349345829324
"GB41752",46.92931460117,-0.56366168429489,0.619377919192439,-0.910044847949709,0.362798858530126,0.557394782071978
"GB44539",23.8287386568679,0.707782007426671,0.777957395634225,0.909795332493312,0.362930456583181,0.557516492981871
"GB45639",188.233476589787,-0.472216790255768,0.519202963378059,-0.909503264741427,0.363084535285496,0.557612255175041
"GB41751",226.673065952556,-0.368195292613236,0.404842191116831,-0.909478559034329,0.363097570520312,0.557612255175041
"GB52459",5.03497165251147,-1.48499961744175,1.63473789187657,-0.908402273429335,0.36366572504742,0.558323666148094
"GB41202",22.9568747124201,0.705572875109691,0.776670763242574,0.908458137607689,0.363636221536031,0.558323666148094
"GB48577",41.7257944379893,0.588949814423966,0.649161623162434,0.907246814059738,0.364276292761357,0.559103916221437
"GB46904",46.2789654655711,0.568612058573649,0.626816793992303,0.907142348487606,0.364331526015773,0.559103916221437
"GB51000",78.5103464913758,-0.471077251167857,0.519251370477477,-0.90722389569175,0.364288409760292,0.559103916221437
"GB53390",11.6097439759541,-1.01541967336101,1.11948866212638,-0.907038818447973,0.364386269797833,0.559107316668319
"GB51656",16.7942196666714,0.822124140418121,0.90668312566303,0.906738106344404,0.364545307078695,0.559270719017819
"GB40459",9.69742282315048,1.07317607365751,1.18425859463018,0.906200789695462,0.364829585125902,0.559545548138342
"GB48409",113.738154166304,-0.435226563071333,0.480247128527122,-0.906255419800503,0.364800675660513,0.559545548138342
"GB48083",13.5474295995948,0.914945631973368,1.01012607492684,0.905773699624216,0.365055644375871,0.559764878112694
"GB51014",361.677852573581,0.372202209149937,0.410940816267275,0.905731906922231,0.365077769997963,0.559764878112694
"GB42759",56.0714114082043,0.51653250276856,0.570685387789613,0.905109038745851,0.365407624096032,0.5601899396339
"GB46860",22.154028606675,-0.75474471692103,0.834356255913604,-0.904583277912381,0.365686197551987,0.560536274012579
"GB46595",4.52007423214135,-2.08485521907624,2.30558967210431,-0.904261172012189,0.365856930263003,0.560706287956597
"GB55913",21.8069459996935,0.748717220926983,0.828066462151068,0.904175274750338,0.365902468634585,0.560706287956597
"GB41769",32.5032828291015,0.619055365157867,0.684857656654849,0.903918294761587,0.366038727509637,0.560753629190066
"GB51898",274.30591191636,0.376224890477758,0.416187623480435,0.903979045151602,0.36600651288436,0.560753629190066
"GB41961",5.12827611714326,-1.94599955497846,2.15380965389473,-0.903515104716666,0.366252575349982,0.561000491009527
"GB49329",55.4340858906509,0.543434861824436,0.602121152810642,0.902534081866641,0.366773225169219,0.561636341346736
"GB51292",16.5026937163384,0.887276394436584,0.983092224432616,0.902536275219417,0.366772060595523,0.561636341346736
"GB44558",74.7275176009217,0.494020457107812,0.547583408820341,0.902183026640783,0.366959649740902,0.561760177167002
"GB50685",20.9216399533588,-0.768756523669141,0.852067324546853,-0.902225095978164,0.366937306101048,0.561760177167002
"GB45702",109.032149127856,-0.426084562644068,0.472369877980028,-0.902014676435578,0.367049071482095,0.561816266444553
"GB44776",80.9231253358549,0.455468123473849,0.505268793552998,0.901437273161171,0.367355871066877,0.562035737541493
"GB41491",41.4018024290986,-0.582503370849272,0.646203943059928,-0.901423423835796,0.367363231780096,0.562035737541493
"GB40342",138.844025791616,0.430680452147031,0.477972471473051,0.901057022844282,0.367558001904724,0.562035737541493
"GB43903",260.748042255605,0.350692034159287,0.389035857511378,0.901438845258706,0.367355035525913,0.562035737541493
"GB51735",14.5746145622081,-0.874472114213884,0.970576912246998,-0.90098178019646,0.367598007081369,0.562035737541493
"GB53754",890.033988792098,-0.309419998834874,0.343437465025586,-0.900950042860998,0.367614882071014,0.562035737541493
"GB40984",49.4961357502084,0.532633922166676,0.590972830980308,0.901283264212232,0.367437729734194,0.562035737541493
"GB55678",6.04823088866511,-1.66617448926669,1.8493132714061,-0.900969303053691,0.367604641218266,0.562035737541493
"GB41039",890.594491176107,-0.423271256780698,0.46993330231162,-0.900704961105355,0.367745210208424,0.562073523471922
"GB42447",90.8680656699363,0.481879194712021,0.534947739718002,0.900796767486192,0.367696386579704,0.562073523471922
"GB42291",14.4737744431342,-1.16066086544776,1.28890268369451,-0.900503102469181,0.367852575017644,0.562156899998249
"GB53627",32.2558618702117,-0.670162690506947,0.74434296545733,-0.900341269558709,0.3679386649932,0.562207744787198
"GB55098",26.1880904129571,-0.769178755164129,0.855192332074266,-0.899421950262917,0.368427951726862,0.562874568419797
"GB48272",3.75420860005845,-2.09266494224435,2.32706691446644,-0.899271494616286,0.368508066856258,0.562916168716706
"GB50851",85.5993467164038,-0.464389090187805,0.516589577672186,-0.898951721558916,0.368678376693997,0.563095514640681
"GB54212",20.5404929896529,0.796673058833943,0.88634428327464,0.898830255767654,0.368743081715605,0.563113538275596
"GB54530",96.8900524037835,0.465036079376519,0.517520923789687,0.898584111288037,0.368874224937784,0.563233001038269
"GB44464",144.668549367931,-0.423145147634063,0.471343278196087,-0.897743040387707,0.369322557686052,0.56359416544951
"GB40494",4.35853802001664,1.44942897083737,1.61444807710388,0.897786055428591,0.369299620305961,0.56359416544951
"GB53388",352.59929026609,0.356167088885941,0.396674081577542,0.897883439899809,0.36924769419344,0.56359416544951
"GB47590",952.976027273449,-0.328975685699444,0.366396890000406,-0.897867025288013,0.369256446266399,0.56359416544951
"GB41419",7.00747309497258,1.16642000107079,1.29945828440882,0.89762019686646,0.369388067755542,0.563613330445812
"GB51625",11.777125254504,0.956131368261591,1.06533878814861,0.897490431117403,0.369457277161046,0.563638133596412
"GB43212",142.584748545298,0.396365552000371,0.441935206282935,0.896886118972405,0.369779687830764,0.564049154094389
"GB44992",38.9071812309244,0.581341130708457,0.648263715835698,0.896766418523103,0.369843570770069,0.56406576404594
"GB50802",3.98788259786913,1.63154906304021,1.81965871433443,0.896623663650562,0.369919766591946,0.564101145502102
"GB49655",17.3853102375039,0.873085247772681,0.97392031935528,0.896464762487602,0.370004592013172,0.564149674457557
"GB50360",2152.4714615308,-0.312696712374885,0.34893959888808,-0.896134211683957,0.370181087027086,0.564337939031267
"GB48656",15.4432919457111,-1.06255235797655,1.1861065114773,-0.895832159839629,0.370342410965701,0.564375401570583
"GB48293",36.9702718577799,0.590788597400604,0.659449878001236,0.895880971562628,0.370316337982193,0.564375401570583
"GB42813",12.3687075294641,0.919708459012357,1.02670053267774,0.895790378732606,0.370364729422259,0.564375401570583
"GB40372",5.96298303929549,1.38803444183294,1.55070770078283,0.89509740690153,0.37073502002544,0.564778784561799
"GB52080",40.1521933381494,0.585083382767409,0.653654056297998,0.89509638489977,0.370735566303391,0.564778784561799
"GB54295",91.6429491456628,-0.484479621586384,0.541325294734314,-0.89498796065713,0.370793523810519,0.564786243193927
"GB54271",95.8249334199354,0.434915046930447,0.486104405152832,0.894694724672798,0.370950299463969,0.564944196236156
"GB47343",19.3994252435741,0.754638684333207,0.844174632900338,0.893936698548366,0.371355761074258,0.565447035986849
"GB49522",46.8538851525974,-0.556233172086852,0.62226908686419,-0.893878844102455,0.371386718205943,0.565447035986849
"GB54858",6.94137511408618,-1.29037456436366,1.44435386147978,-0.893392262642364,0.371647144719296,0.565558854511628
"GB45009",560.27944478683,0.326898099575046,0.365905599689826,0.893394634714947,0.371645874871813,0.565558854511628
"GB45637",140.690658695662,0.395973205799031,0.44324803209141,0.893344532023485,0.371672697041416,0.565558854511628
"GB43606",34.0137015054341,0.668455081913808,0.748054834447786,0.893591019176102,0.371540753226586,0.565558854511628
"GB50810",22.8599024159406,0.774525104143975,0.86729275611264,0.893037672325932,0.371836998697719,0.565727989442327
"GB47603",4.12520313939258,1.58292817405946,1.77273922263981,0.892927822571841,0.371895826414277,0.565736626604768
"GB49987",10.0627657077219,-1.17332654838964,1.31421410543719,-0.892797104775646,0.371965837089225,0.565762270645572
"GB45844",51.3324662033776,-0.529407894227203,0.593088538222549,-0.892628773123499,0.372056005270265,0.565818562665624
"GB53303",17.3775412142731,0.801756237699959,0.898402658427453,0.892424159901016,0.372165626206217,0.565823585964715
"GB50683",1526.16129093508,0.326374905546879,0.3657001109362,0.892465973585167,0.372143223019638,0.565823585964715
"GB46789",4.68906115638911,-2.57367762697832,2.88582586752694,-0.891834000082575,0.372481914739073,0.56615709928417
"GB44574",23.6330830618573,-0.774271441742466,0.868205251560372,-0.891806908966417,0.372496437870409,0.56615709928417
"GB49185",373.524477325956,-0.340432267249444,0.381784333693429,-0.891687366938449,0.37256052670595,0.56615709928417
"GB47966",12.6372002807109,-0.959757793667102,1.07654247922739,-0.891518739098805,0.372650943027518,0.56615709928417
"GB44333",227.143001821527,-0.370287265426658,0.415310885986315,-0.891590560038582,0.372612431797997,0.56615709928417
"GB44258",14.8707459868719,0.858104574801958,0.962797837877678,0.89126142689882,0.372788937087459,0.566238508441378
"GB43733",90.7832359315667,0.47398144875962,0.531834134221357,0.891220435584796,0.372810923257909,0.566238508441378
"GB43819",201.198607306098,0.36965734489648,0.415072174348433,0.890585704707274,0.373151471092065,0.566432438434675
"GB42549",6.78569129437485,1.8772901184709,2.10792184509617,0.890588103557156,0.373150183690962,0.566432438434675
"GB55921",461.018108532778,-1.55549227162129,1.74637466414931,-0.890697914687742,0.373091253823027,0.566432438434675
"GB41392",341.695301945515,-0.341385556893818,0.383230862645041,-0.890809144486934,0.373031568505877,0.566432438434675
"GB55005",10.9859148702607,-1.06206054697187,1.19275405487296,-0.890427110796943,0.373236590470902,0.566480859685197
"GB54503",79.2804889380894,-0.473408711611376,0.531793673648965,-0.890211251222727,0.373352464379124,0.566575938245138
"GB40577",296.007196080312,-0.360564329484715,0.40537231205481,-0.889464619961421,0.373753429444149,0.567103564220032
"GB51495",143.416007074686,0.385669025092496,0.433888422794039,0.888866825735906,0.374074656236901,0.567510068555526
"GB47313",953.734499103329,0.32994419112972,0.371415283154529,0.888343065281039,0.374356241053064,0.567856324607213
"GB46744",145.851290866011,0.422814802402382,0.476262848386486,0.887776159393538,0.374661169458782,0.568237886537371
"GB42774",11.9675874488133,1.0502595227802,1.1832091906518,0.88763638000617,0.374736377850126,0.568270979603468
"GB48449",25.8224894432713,0.65419644279647,0.737801529066121,0.886683500947097,0.375249323682367,0.568967777959419
"GB41204",12.0947618020199,0.931637851344351,1.05123915928621,0.886228260348415,0.375494538025707,0.56909637800735
"GB54780",109.582590543854,0.421275694588517,0.475320249951828,0.886298647346102,0.375456617757639,0.56909637800735
"GB48222",30.2345961603658,0.669341589118685,0.755181798435169,0.886331729003061,0.375438796173776,0.56909637800735
"GB41284",77.3161865288233,-1.25240108693702,1.41344716500761,-0.886061480006066,0.375584398655569,0.56915152894218
"GB43615",29.0816493521689,0.666708126182152,0.752716995773822,0.885735448947516,0.37576010133589,0.569336728629069
"GB48889",587.069427608021,0.346046668098982,0.390743962372584,0.885609763482456,0.375827848536632,0.569358329038415
"GB55237",321.639411271263,0.411119666432801,0.464649304637826,0.884795613227595,0.376266875872176,0.569942312051152
"GB49487",26.5411658648841,-0.723754134867572,0.818536298874924,-0.88420530141714,0.376585397062455,0.570343620707566
"GB53200",7.85859676104353,-1.28966240899313,1.46029122007421,-0.883154258044221,0.377152931992943,0.571041543358119
"GB51231",57.3375522389305,0.491849297829755,0.556924113630906,0.883153172562611,0.377153518396052,0.571041543358119
"GB50020",301.96138095482,0.36683925848358,0.415543832890129,0.882793172340433,0.377348030128662,0.571254790597281
"GB45510",4.02526532138768,1.71710765730347,1.94558058856679,0.882568251037278,0.377469588747349,0.571357551568087
"GB47600",4.25090390318512,-1.49298199287791,1.69296874863917,-0.881872151555065,0.377845948315773,0.571845908413634
"GB50643",134.00873756089,0.395387203054756,0.448666911309184,0.881248857645951,0.378183140266148,0.572274857121535
"GB48419",32.9505956040333,-0.610026185894428,0.69243264828694,-0.880989923573964,0.378323273891957,0.572405533376829
"GB46544",34.0337230455483,0.596409743259033,0.677145125601997,0.880770931827666,0.378441815915163,0.572503508897243
"GB49516",4.5185011680193,1.65180254947609,1.87642594199407,0.880291895624044,0.378701201846797,0.572814493741269
"GB44787",31.2414699146539,-0.625924707778764,0.711329459881262,-0.87993643322919,0.378893746412601,0.572972576179542
"GB50788",89.4225734545347,-0.450378567687574,0.511851874118853,-0.879900202500762,0.378913375021401,0.572972576179542
"GB53030",34.9939467924426,-0.622685143209186,0.70802207414131,-0.879471369539402,0.379145750052578,0.573242523232903
"GB41292",59.8985135474285,-0.498297053387826,0.566723858486733,-0.879259000526958,0.379260860544784,0.573335122800551
"GB48945",34.1874895936115,-0.583426773707759,0.663969340013531,-0.878695353155719,0.379566478874002,0.573715649124522
"GB46242",160.607816409879,0.418879106046522,0.477102843060629,0.877963969695506,0.379963271994092,0.574146646269882
"GB50982",48.4032703807139,-0.552178017043732,0.628871635067711,-0.87804567141,0.379918934202279,0.574146646269882
"GB51331",28.1974356090198,0.705228660513875,0.803339263764075,0.877871519947252,0.380013446352059,0.574146646269882
"GB48048",48.5119572834696,-0.53699455750134,0.611886628464511,-0.877604661583948,0.380158298653396,0.57428398110513
"GB50524",46.4518805372677,-0.567285052301161,0.64683407654145,-0.877017882753444,0.380476924996934,0.574683750484939
"GB40805",44.1913028541919,-0.567523772804666,0.647334958407578,-0.876708055750234,0.380645230096393,0.574856388925371
"GB48683",59.0859168907248,0.492595508007861,0.561977953032823,0.87653884880977,0.380737166472538,0.574913661502865
"GB55537",960.820231652109,0.375385975848299,0.428593223018156,0.875856069782972,0.381108284046365,0.575392422041066
"GB48549",5.69019002391537,-1.2905479775599,1.47446461886661,-0.875265476734137,0.381429473937599,0.575795677292839
"GB55409",8.2073223376007,-1.17097653387389,1.33842108204909,-0.874893969901573,0.381631600417735,0.576019108741687
"GB54244",155.100870491086,0.386109428399736,0.441409636108384,0.874719074562592,0.381726778829931,0.576081076685918
"GB53685",29.7101634471842,-0.644731436053708,0.737302436888689,-0.874446365285843,0.381875216848398,0.576164489285977
"GB53078",5.25071513544819,4.96372549982283,5.67660075548078,0.874418637779015,0.381890311153004,0.576164489285977
"GB55455",113.040487688713,-0.410847056769536,0.469954790664378,-0.874226765916607,0.381994772416605,0.576240413492395
"GB42380",5.96410222253942,1.33191307679349,1.52381288480675,0.874066028758121,0.382082296426983,0.576290769897804
"GB43496",3.5034250800144,1.64698694783892,1.8851046944211,0.873684603679106,0.382290037831337,0.576522408993589
"GB44060",133.263495346452,-0.427418753797211,0.489831569578691,-0.87258310885278,0.382890350563176,0.577345925966063
"GB51808",18.8857790313117,0.774945849848276,0.889127579383336,0.871580038475185,0.383437524346379,0.577497694677758
"GB46533",99.1294989345072,0.427524060591608,0.490191202944224,0.872157758082521,0.383122320488087,0.577497694677758
"GB51947",23.0421678796687,0.723902449668201,0.830531250906996,0.871613739853438,0.383419132511436,0.577497694677758
"GB49152",138.343094495354,0.49563512487692,0.5687127280691,0.871503485704824,0.383479303455693,0.577497694677758
"GB41207",138.866581060555,-0.376734969640756,0.431892490980114,-0.872288769795032,0.383050862573889,0.577497694677758
"GB44330",451.277881984475,0.384035095942869,0.440484580749167,0.871846853957317,0.383291930070376,0.577497694677758
"GB49884",71.6409913457989,-0.474887221010809,0.544745122088834,-0.871760391703639,0.383339106566917,0.577497694677758
"GB46196",439.74337910946,0.322721069681254,0.370196741700791,0.871755564888496,0.383341740332283,0.577497694677758
"GB50527",41.9825157297867,-0.569062888255614,0.65255443640736,-0.872054278549681,0.383178767256184,0.577497694677758
"GB54742",157.787436277727,-0.387695704679779,0.445109106682529,-0.871012744648921,0.383747194380569,0.577819371479244
"GB42378",69.4224480057901,-0.477942258457789,0.548857238007713,-0.870795218429957,0.383865976533118,0.57791647160092
"GB54914",32.9736512167486,-0.593270733718025,0.681651478076455,-0.870343207341337,0.384112873220633,0.577968239397297
"GB46646",16.9740789544621,-0.787554620208996,0.904681176982726,-0.870532780217261,0.384009313234954,0.577968239397297
